domain,clean_domain
"7500.ton","7500"
"7501.ton","7501"
"7502.ton","7502"
"7503.ton","7503"
"7504.ton","7504"
"7505.ton","7505"
"7506.ton","7506"
"7507.ton","7507"
"7508.ton","7508"
"7509.ton","7509"
"7510.ton","7510"
"7511.ton","7511"
"7512.ton","7512"
"7513.ton","7513"
"7514.ton","7514"
"7515.ton","7515"
"7516.ton","7516"
"7517.ton","7517"
"7518.ton","7518"
"7519.ton","7519"
"7520.ton","7520"
"7521.ton","7521"
"7522.ton","7522"
"7523.ton","7523"
"7524.ton","7524"
"7525.ton","7525"
"7526.ton","7526"
"7527.ton","7527"
"7528.ton","7528"
"7529.ton","7529"
"7530.ton","7530"
"7531.ton","7531"
"7532.ton","7532"
"7533.ton","7533"
"7534.ton","7534"
"7535.ton","7535"
"7536.ton","7536"
"7537.ton","7537"
"7538.ton","7538"
"7539.ton","7539"
"7540.ton","7540"
"7541.ton","7541"
"7542.ton","7542"
"7543.ton","7543"
"7544.ton","7544"
"7545.ton","7545"
"7546.ton","7546"
"7547.ton","7547"
"7548.ton","7548"
"7549.ton","7549"
"7550.ton","7550"
"7551.ton","7551"
"7552.ton","7552"
"7553.ton","7553"
"7554.ton","7554"
"7555.ton","7555"
"7556.ton","7556"
"7557.ton","7557"
"7558.ton","7558"
"7559.ton","7559"
"7560.ton","7560"
"7561.ton","7561"
"7562.ton","7562"
"7563.ton","7563"
"7564.ton","7564"
"7565.ton","7565"
"7566.ton","7566"
"7567.ton","7567"
"7568.ton","7568"
"7569.ton","7569"
"7570.ton","7570"
"7571.ton","7571"
"7572.ton","7572"
"7573.ton","7573"
"7574.ton","7574"
"7575.ton","7575"
"7576.ton","7576"
"7577.ton","7577"
"7578.ton","7578"
"7579.ton","7579"
"7580.ton","7580"
"7581.ton","7581"
"7582.ton","7582"
"7583.ton","7583"
"7584.ton","7584"
"7585.ton","7585"
"7586.ton","7586"
"7587.ton","7587"
"7588.ton","7588"
"7589.ton","7589"
"7590.ton","7590"
"7591.ton","7591"
"7592.ton","7592"
"7593.ton","7593"
"7594.ton","7594"
"7595.ton","7595"
"7596.ton","7596"
"7597.ton","7597"
"7598.ton","7598"
"7599.ton","7599"
"7600.ton","7600"
"7601.ton","7601"
"7602.ton","7602"
"7603.ton","7603"
"7604.ton","7604"
"7605.ton","7605"
"7606.ton","7606"
"7607.ton","7607"
"7608.ton","7608"
"7609.ton","7609"
"7610.ton","7610"
"7611.ton","7611"
"7612.ton","7612"
"7613.ton","7613"
"7614.ton","7614"
"7615.ton","7615"
"7616.ton","7616"
"7617.ton","7617"
"7618.ton","7618"
"7619.ton","7619"
"7620.ton","7620"
"7621.ton","7621"
"7622.ton","7622"
"7623.ton","7623"
"7624.ton","7624"
"7625.ton","7625"
"7626.ton","7626"
"7627.ton","7627"
"7628.ton","7628"
"7629.ton","7629"
"7630.ton","7630"
"7631.ton","7631"
"7632.ton","7632"
"7633.ton","7633"
"7634.ton","7634"
"7635.ton","7635"
"7636.ton","7636"
"7637.ton","7637"
"7638.ton","7638"
"7639.ton","7639"
"7640.ton","7640"
"7641.ton","7641"
"7642.ton","7642"
"7643.ton","7643"
"7644.ton","7644"
"7645.ton","7645"
"7646.ton","7646"
"7647.ton","7647"
"7648.ton","7648"
"7649.ton","7649"
"7650.ton","7650"
"7651.ton","7651"
"7652.ton","7652"
"7653.ton","7653"
"7654.ton","7654"
"7655.ton","7655"
"7656.ton","7656"
"7657.ton","7657"
"7658.ton","7658"
"7659.ton","7659"
"7660.ton","7660"
"7661.ton","7661"
"7662.ton","7662"
"7663.ton","7663"
"7664.ton","7664"
"7665.ton","7665"
"7666.ton","7666"
"7667.ton","7667"
"7668.ton","7668"
"7669.ton","7669"
"7670.ton","7670"
"7671.ton","7671"
"7672.ton","7672"
"7673.ton","7673"
"7674.ton","7674"
"7675.ton","7675"
"7676.ton","7676"
"7677.ton","7677"
"7678.ton","7678"
"7679.ton","7679"
"7680.ton","7680"
"7681.ton","7681"
"7682.ton","7682"
"7683.ton","7683"
"7684.ton","7684"
"7685.ton","7685"
"7686.ton","7686"
"7687.ton","7687"
"7688.ton","7688"
"7689.ton","7689"
"7690.ton","7690"
"7691.ton","7691"
"7692.ton","7692"
"7693.ton","7693"
"7694.ton","7694"
"7695.ton","7695"
"7696.ton","7696"
"7697.ton","7697"
"7698.ton","7698"
"7699.ton","7699"
"7700.ton","7700"
"7701.ton","7701"
"7702.ton","7702"
"7703.ton","7703"
"7704.ton","7704"
"7705.ton","7705"
"7706.ton","7706"
"7707.ton","7707"
"7708.ton","7708"
"7709.ton","7709"
"7710.ton","7710"
"7711.ton","7711"
"7712.ton","7712"
"7713.ton","7713"
"7714.ton","7714"
"7715.ton","7715"
"7716.ton","7716"
"7717.ton","7717"
"7718.ton","7718"
"7719.ton","7719"
"7720.ton","7720"
"7721.ton","7721"
"7722.ton","7722"
"7723.ton","7723"
"7724.ton","7724"
"7725.ton","7725"
"7726.ton","7726"
"7727.ton","7727"
"7728.ton","7728"
"7729.ton","7729"
"7730.ton","7730"
"7731.ton","7731"
"7732.ton","7732"
"7733.ton","7733"
"7734.ton","7734"
"7735.ton","7735"
"7736.ton","7736"
"7737.ton","7737"
"7738.ton","7738"
"7739.ton","7739"
"7740.ton","7740"
"7741.ton","7741"
"7742.ton","7742"
"7743.ton","7743"
"7744.ton","7744"
"7745.ton","7745"
"7746.ton","7746"
"7747.ton","7747"
"7748.ton","7748"
"7749.ton","7749"
"7750.ton","7750"
"7751.ton","7751"
"7752.ton","7752"
"7753.ton","7753"
"7754.ton","7754"
"7755.ton","7755"
"7756.ton","7756"
"7757.ton","7757"
"7758.ton","7758"
"7759.ton","7759"
"7760.ton","7760"
"7761.ton","7761"
"7762.ton","7762"
"7763.ton","7763"
"7764.ton","7764"
"7765.ton","7765"
"7766.ton","7766"
"7767.ton","7767"
"7768.ton","7768"
"7769.ton","7769"
"7770.ton","7770"
"7771.ton","7771"
"7772.ton","7772"
"7773.ton","7773"
"7774.ton","7774"
"7775.ton","7775"
"7776.ton","7776"
"7777.ton","7777"
"7778.ton","7778"
"7779.ton","7779"
"7780.ton","7780"
"7781.ton","7781"
"7782.ton","7782"
"7783.ton","7783"
"7784.ton","7784"
"7785.ton","7785"
"7786.ton","7786"
"7787.ton","7787"
"7788.ton","7788"
"7789.ton","7789"
"7790.ton","7790"
"7791.ton","7791"
"7792.ton","7792"
"7793.ton","7793"
"7794.ton","7794"
"7795.ton","7795"
"7796.ton","7796"
"7797.ton","7797"
"7798.ton","7798"
"7799.ton","7799"
"7800.ton","7800"
"7801.ton","7801"
"7802.ton","7802"
"7803.ton","7803"
"7804.ton","7804"
"7805.ton","7805"
"7806.ton","7806"
"7807.ton","7807"
"7808.ton","7808"
"7809.ton","7809"
"7810.ton","7810"
"7811.ton","7811"
"7812.ton","7812"
"7813.ton","7813"
"7814.ton","7814"
"7815.ton","7815"
"7816.ton","7816"
"7817.ton","7817"
"7818.ton","7818"
"7819.ton","7819"
"7820.ton","7820"
"7821.ton","7821"
"7822.ton","7822"
"7823.ton","7823"
"7824.ton","7824"
"7825.ton","7825"
"7826.ton","7826"
"7827.ton","7827"
"7828.ton","7828"
"7829.ton","7829"
"7830.ton","7830"
"7831.ton","7831"
"7832.ton","7832"
"7833.ton","7833"
"7834.ton","7834"
"7835.ton","7835"
"7836.ton","7836"
"7837.ton","7837"
"7838.ton","7838"
"7839.ton","7839"
"7840.ton","7840"
"7841.ton","7841"
"7842.ton","7842"
"7843.ton","7843"
"7844.ton","7844"
"7845.ton","7845"
"7846.ton","7846"
"7847.ton","7847"
"7848.ton","7848"
"7849.ton","7849"
"7850.ton","7850"
"7851.ton","7851"
"7852.ton","7852"
"7853.ton","7853"
"7854.ton","7854"
"7855.ton","7855"
"7856.ton","7856"
"7857.ton","7857"
"7858.ton","7858"
"7859.ton","7859"
"7860.ton","7860"
"7861.ton","7861"
"7862.ton","7862"
"7863.ton","7863"
"7864.ton","7864"
"7865.ton","7865"
"7866.ton","7866"
"7867.ton","7867"
"7868.ton","7868"
"7869.ton","7869"
"7870.ton","7870"
"7871.ton","7871"
"7872.ton","7872"
"7873.ton","7873"
"7874.ton","7874"
"7875.ton","7875"
"7876.ton","7876"
"7877.ton","7877"
"7878.ton","7878"
"7879.ton","7879"
"7880.ton","7880"
"7881.ton","7881"
"7882.ton","7882"
"7883.ton","7883"
"7884.ton","7884"
"7885.ton","7885"
"7886.ton","7886"
"7887.ton","7887"
"7888.ton","7888"
"7889.ton","7889"
"7890.ton","7890"
"7891.ton","7891"
"7892.ton","7892"
"7893.ton","7893"
"7894.ton","7894"
"7895.ton","7895"
"7896.ton","7896"
"7897.ton","7897"
"7898.ton","7898"
"7899.ton","7899"
"7900.ton","7900"
"7901.ton","7901"
"7902.ton","7902"
"7903.ton","7903"
"7904.ton","7904"
"7905.ton","7905"
"7906.ton","7906"
"7907.ton","7907"
"7908.ton","7908"
"7909.ton","7909"
"7910.ton","7910"
"7911.ton","7911"
"7912.ton","7912"
"7913.ton","7913"
"7914.ton","7914"
"7915.ton","7915"
"7916.ton","7916"
"7917.ton","7917"
"7918.ton","7918"
"7919.ton","7919"
"7920.ton","7920"
"7921.ton","7921"
"7922.ton","7922"
"7923.ton","7923"
"7924.ton","7924"
"7925.ton","7925"
"7926.ton","7926"
"7927.ton","7927"
"7928.ton","7928"
"7929.ton","7929"
"7930.ton","7930"
"7931.ton","7931"
"7932.ton","7932"
"7933.ton","7933"
"7934.ton","7934"
"7935.ton","7935"
"7936.ton","7936"
"7937.ton","7937"
"7938.ton","7938"
"7939.ton","7939"
"7940.ton","7940"
"7941.ton","7941"
"7942.ton","7942"
"7943.ton","7943"
"7944.ton","7944"
"7945.ton","7945"
"7946.ton","7946"
"7947.ton","7947"
"7948.ton","7948"
"7949.ton","7949"
"7950.ton","7950"
"7951.ton","7951"
"7952.ton","7952"
"7953.ton","7953"
"7954.ton","7954"
"7955.ton","7955"
"7956.ton","7956"
"7957.ton","7957"
"7958.ton","7958"
"7959.ton","7959"
"7960.ton","7960"
"7961.ton","7961"
"7962.ton","7962"
"7963.ton","7963"
"7964.ton","7964"
"7965.ton","7965"
"7966.ton","7966"
"7967.ton","7967"
"7968.ton","7968"
"7969.ton","7969"
"7970.ton","7970"
"7971.ton","7971"
"7972.ton","7972"
"7973.ton","7973"
"7974.ton","7974"
"7975.ton","7975"
"7976.ton","7976"
"7977.ton","7977"
"7978.ton","7978"
"7979.ton","7979"
"7980.ton","7980"
"7981.ton","7981"
"7982.ton","7982"
"7983.ton","7983"
"7984.ton","7984"
"7985.ton","7985"
"7986.ton","7986"
"7987.ton","7987"
"7988.ton","7988"
"7989.ton","7989"
"7990.ton","7990"
"7991.ton","7991"
"7992.ton","7992"
"7993.ton","7993"
"7994.ton","7994"
"7995.ton","7995"
"7996.ton","7996"
"7997.ton","7997"
"7998.ton","7998"
"7999.ton","7999"
"8000.ton","8000"
"8001.ton","8001"
"8002.ton","8002"
"8003.ton","8003"
"8004.ton","8004"
"8005.ton","8005"
"8006.ton","8006"
"8007.ton","8007"
"8008.ton","8008"
"8009.ton","8009"
"8010.ton","8010"
"8011.ton","8011"
"8012.ton","8012"
"8013.ton","8013"
"8014.ton","8014"
"8015.ton","8015"
"8016.ton","8016"
"8017.ton","8017"
"8018.ton","8018"
"8019.ton","8019"
"8020.ton","8020"
"8021.ton","8021"
"8022.ton","8022"
"8023.ton","8023"
"8024.ton","8024"
"8025.ton","8025"
"8026.ton","8026"
"8027.ton","8027"
"8028.ton","8028"
"8029.ton","8029"
"8030.ton","8030"
"8031.ton","8031"
"8032.ton","8032"
"8033.ton","8033"
"8034.ton","8034"
"8035.ton","8035"
"8036.ton","8036"
"8037.ton","8037"
"8038.ton","8038"
"8039.ton","8039"
"8040.ton","8040"
"8041.ton","8041"
"8042.ton","8042"
"8043.ton","8043"
"8044.ton","8044"
"8045.ton","8045"
"8046.ton","8046"
"8047.ton","8047"
"8048.ton","8048"
"8049.ton","8049"
"8050.ton","8050"
"8051.ton","8051"
"8052.ton","8052"
"8053.ton","8053"
"8054.ton","8054"
"8055.ton","8055"
"8056.ton","8056"
"8057.ton","8057"
"8058.ton","8058"
"8059.ton","8059"
"8060.ton","8060"
"8061.ton","8061"
"8062.ton","8062"
"8063.ton","8063"
"8064.ton","8064"
"8065.ton","8065"
"8066.ton","8066"
"8067.ton","8067"
"8068.ton","8068"
"8069.ton","8069"
"8070.ton","8070"
"8071.ton","8071"
"8072.ton","8072"
"8073.ton","8073"
"8074.ton","8074"
"8075.ton","8075"
"8076.ton","8076"
"8077.ton","8077"
"8078.ton","8078"
"8079.ton","8079"
"8080.ton","8080"
"8081.ton","8081"
"8082.ton","8082"
"8083.ton","8083"
"8084.ton","8084"
"8085.ton","8085"
"8086.ton","8086"
"8087.ton","8087"
"8088.ton","8088"
"8089.ton","8089"
"8090.ton","8090"
"8091.ton","8091"
"8092.ton","8092"
"8093.ton","8093"
"8094.ton","8094"
"8095.ton","8095"
"8096.ton","8096"
"8097.ton","8097"
"8098.ton","8098"
"8099.ton","8099"
"8100.ton","8100"
"8101.ton","8101"
"8102.ton","8102"
"8103.ton","8103"
"8104.ton","8104"
"8105.ton","8105"
"8106.ton","8106"
"8107.ton","8107"
"8108.ton","8108"
"8109.ton","8109"
"8110.ton","8110"
"8111.ton","8111"
"8112.ton","8112"
"8113.ton","8113"
"8114.ton","8114"
"8115.ton","8115"
"8116.ton","8116"
"8117.ton","8117"
"8118.ton","8118"
"8119.ton","8119"
"8120.ton","8120"
"8121.ton","8121"
"8122.ton","8122"
"8123.ton","8123"
"8124.ton","8124"
"8125.ton","8125"
"8126.ton","8126"
"8127.ton","8127"
"8128.ton","8128"
"8129.ton","8129"
"8130.ton","8130"
"8131.ton","8131"
"8132.ton","8132"
"8133.ton","8133"
"8134.ton","8134"
"8135.ton","8135"
"8136.ton","8136"
"8137.ton","8137"
"8138.ton","8138"
"8139.ton","8139"
"8140.ton","8140"
"8141.ton","8141"
"8142.ton","8142"
"8143.ton","8143"
"8144.ton","8144"
"8145.ton","8145"
"8146.ton","8146"
"8147.ton","8147"
"8148.ton","8148"
"8149.ton","8149"
"8150.ton","8150"
"8151.ton","8151"
"8152.ton","8152"
"8153.ton","8153"
"8154.ton","8154"
"8155.ton","8155"
"8156.ton","8156"
"8157.ton","8157"
"8158.ton","8158"
"8159.ton","8159"
"8160.ton","8160"
"8161.ton","8161"
"8162.ton","8162"
"8163.ton","8163"
"8164.ton","8164"
"8165.ton","8165"
"8166.ton","8166"
"8167.ton","8167"
"8168.ton","8168"
"8169.ton","8169"
"8170.ton","8170"
"8171.ton","8171"
"8172.ton","8172"
"8173.ton","8173"
"8174.ton","8174"
"8175.ton","8175"
"8176.ton","8176"
"8177.ton","8177"
"8178.ton","8178"
"8179.ton","8179"
"8180.ton","8180"
"8181.ton","8181"
"8182.ton","8182"
"8183.ton","8183"
"8184.ton","8184"
"8185.ton","8185"
"8186.ton","8186"
"8187.ton","8187"
"8188.ton","8188"
"8189.ton","8189"
"8190.ton","8190"
"8191.ton","8191"
"8192.ton","8192"
"8193.ton","8193"
"8194.ton","8194"
"8195.ton","8195"
"8196.ton","8196"
"8197.ton","8197"
"8198.ton","8198"
"8199.ton","8199"
"8200.ton","8200"
"8201.ton","8201"
"8202.ton","8202"
"8203.ton","8203"
"8204.ton","8204"
"8205.ton","8205"
"8206.ton","8206"
"8207.ton","8207"
"8208.ton","8208"
"8209.ton","8209"
"8210.ton","8210"
"8211.ton","8211"
"8212.ton","8212"
"8213.ton","8213"
"8214.ton","8214"
"8215.ton","8215"
"8216.ton","8216"
"8217.ton","8217"
"8218.ton","8218"
"8219.ton","8219"
"8220.ton","8220"
"8221.ton","8221"
"8222.ton","8222"
"8223.ton","8223"
"8224.ton","8224"
"8225.ton","8225"
"8226.ton","8226"
"8227.ton","8227"
"8228.ton","8228"
"8229.ton","8229"
"8230.ton","8230"
"8231.ton","8231"
"8232.ton","8232"
"8233.ton","8233"
"8234.ton","8234"
"8235.ton","8235"
"8236.ton","8236"
"8237.ton","8237"
"8238.ton","8238"
"8239.ton","8239"
"8240.ton","8240"
"8241.ton","8241"
"8242.ton","8242"
"8243.ton","8243"
"8244.ton","8244"
"8245.ton","8245"
"8246.ton","8246"
"8247.ton","8247"
"8248.ton","8248"
"8249.ton","8249"
"8250.ton","8250"
"8251.ton","8251"
"8252.ton","8252"
"8253.ton","8253"
"8254.ton","8254"
"8255.ton","8255"
"8256.ton","8256"
"8257.ton","8257"
"8258.ton","8258"
"8259.ton","8259"
"8260.ton","8260"
"8261.ton","8261"
"8262.ton","8262"
"8263.ton","8263"
"8264.ton","8264"
"8265.ton","8265"
"8266.ton","8266"
"8267.ton","8267"
"8268.ton","8268"
"8269.ton","8269"
"8270.ton","8270"
"8271.ton","8271"
"8272.ton","8272"
"8273.ton","8273"
"8274.ton","8274"
"8275.ton","8275"
"8276.ton","8276"
"8277.ton","8277"
"8278.ton","8278"
"8279.ton","8279"
"8280.ton","8280"
"8281.ton","8281"
"8282.ton","8282"
"8283.ton","8283"
"8284.ton","8284"
"8285.ton","8285"
"8286.ton","8286"
"8287.ton","8287"
"8288.ton","8288"
"8289.ton","8289"
"8290.ton","8290"
"8291.ton","8291"
"8292.ton","8292"
"8293.ton","8293"
"8294.ton","8294"
"8295.ton","8295"
"8296.ton","8296"
"8297.ton","8297"
"8298.ton","8298"
"8299.ton","8299"
"8300.ton","8300"
"8301.ton","8301"
"8302.ton","8302"
"8303.ton","8303"
"8304.ton","8304"
"8305.ton","8305"
"8306.ton","8306"
"8307.ton","8307"
"8308.ton","8308"
"8309.ton","8309"
"8310.ton","8310"
"8311.ton","8311"
"8312.ton","8312"
"8313.ton","8313"
"8314.ton","8314"
"8315.ton","8315"
"8316.ton","8316"
"8317.ton","8317"
"8318.ton","8318"
"8319.ton","8319"
"8320.ton","8320"
"8321.ton","8321"
"8322.ton","8322"
"8323.ton","8323"
"8324.ton","8324"
"8325.ton","8325"
"8326.ton","8326"
"8327.ton","8327"
"8328.ton","8328"
"8329.ton","8329"
"8330.ton","8330"
"8331.ton","8331"
"8332.ton","8332"
"8333.ton","8333"
"8334.ton","8334"
"8335.ton","8335"
"8336.ton","8336"
"8337.ton","8337"
"8338.ton","8338"
"8339.ton","8339"
"8340.ton","8340"
"8341.ton","8341"
"8342.ton","8342"
"8343.ton","8343"
"8344.ton","8344"
"8345.ton","8345"
"8346.ton","8346"
"8347.ton","8347"
"8348.ton","8348"
"8349.ton","8349"
"8350.ton","8350"
"8351.ton","8351"
"8352.ton","8352"
"8353.ton","8353"
"8354.ton","8354"
"8355.ton","8355"
"8356.ton","8356"
"8357.ton","8357"
"8358.ton","8358"
"8359.ton","8359"
"8360.ton","8360"
"8361.ton","8361"
"8362.ton","8362"
"8363.ton","8363"
"8364.ton","8364"
"8365.ton","8365"
"8366.ton","8366"
"8367.ton","8367"
"8368.ton","8368"
"8369.ton","8369"
"8370.ton","8370"
"8371.ton","8371"
"8372.ton","8372"
"8373.ton","8373"
"8374.ton","8374"
"8375.ton","8375"
"8376.ton","8376"
"8377.ton","8377"
"8378.ton","8378"
"8379.ton","8379"
"8380.ton","8380"
"8381.ton","8381"
"8382.ton","8382"
"8383.ton","8383"
"8384.ton","8384"
"8385.ton","8385"
"8386.ton","8386"
"8387.ton","8387"
"8388.ton","8388"
"8389.ton","8389"
"8390.ton","8390"
"8391.ton","8391"
"8392.ton","8392"
"8393.ton","8393"
"8394.ton","8394"
"8395.ton","8395"
"8396.ton","8396"
"8397.ton","8397"
"8398.ton","8398"
"8399.ton","8399"
"8400.ton","8400"
"8401.ton","8401"
"8402.ton","8402"
"8403.ton","8403"
"8404.ton","8404"
"8405.ton","8405"
"8406.ton","8406"
"8407.ton","8407"
"8408.ton","8408"
"8409.ton","8409"
"8410.ton","8410"
"8411.ton","8411"
"8412.ton","8412"
"8413.ton","8413"
"8414.ton","8414"
"8415.ton","8415"
"8416.ton","8416"
"8417.ton","8417"
"8418.ton","8418"
"8419.ton","8419"
"8420.ton","8420"
"8421.ton","8421"
"8422.ton","8422"
"8423.ton","8423"
"8424.ton","8424"
"8425.ton","8425"
"8426.ton","8426"
"8427.ton","8427"
"8428.ton","8428"
"8429.ton","8429"
"8430.ton","8430"
"8431.ton","8431"
"8432.ton","8432"
"8433.ton","8433"
"8434.ton","8434"
"8435.ton","8435"
"8436.ton","8436"
"8437.ton","8437"
"8438.ton","8438"
"8439.ton","8439"
"8440.ton","8440"
"8441.ton","8441"
"8442.ton","8442"
"8443.ton","8443"
"8444.ton","8444"
"8445.ton","8445"
"8446.ton","8446"
"8447.ton","8447"
"8448.ton","8448"
"8449.ton","8449"
"8450.ton","8450"
"8451.ton","8451"
"8452.ton","8452"
"8453.ton","8453"
"8454.ton","8454"
"8455.ton","8455"
"8456.ton","8456"
"8457.ton","8457"
"8458.ton","8458"
"8459.ton","8459"
"8460.ton","8460"
"8461.ton","8461"
"8462.ton","8462"
"8463.ton","8463"
"8464.ton","8464"
"8465.ton","8465"
"8466.ton","8466"
"8467.ton","8467"
"8468.ton","8468"
"8469.ton","8469"
"8470.ton","8470"
"8471.ton","8471"
"8472.ton","8472"
"8473.ton","8473"
"8474.ton","8474"
"8475.ton","8475"
"8476.ton","8476"
"8477.ton","8477"
"8478.ton","8478"
"8479.ton","8479"
"8480.ton","8480"
"8481.ton","8481"
"8482.ton","8482"
"8483.ton","8483"
"8484.ton","8484"
"8485.ton","8485"
"8486.ton","8486"
"8487.ton","8487"
"8488.ton","8488"
"8489.ton","8489"
"8490.ton","8490"
"8491.ton","8491"
"8492.ton","8492"
"8493.ton","8493"
"8494.ton","8494"
"8495.ton","8495"
"8496.ton","8496"
"8497.ton","8497"
"8498.ton","8498"
"8499.ton","8499"
"8500.ton","8500"
"8501.ton","8501"
"8502.ton","8502"
"8503.ton","8503"
"8504.ton","8504"
"8505.ton","8505"
"8506.ton","8506"
"8507.ton","8507"
"8508.ton","8508"
"8509.ton","8509"
"8510.ton","8510"
"8511.ton","8511"
"8512.ton","8512"
"8513.ton","8513"
"8514.ton","8514"
"8515.ton","8515"
"8516.ton","8516"
"8517.ton","8517"
"8518.ton","8518"
"8519.ton","8519"
"8520.ton","8520"
"8521.ton","8521"
"8522.ton","8522"
"8523.ton","8523"
"8524.ton","8524"
"8525.ton","8525"
"8526.ton","8526"
"8527.ton","8527"
"8528.ton","8528"
"8529.ton","8529"
"8530.ton","8530"
"8531.ton","8531"
"8532.ton","8532"
"8533.ton","8533"
"8534.ton","8534"
"8535.ton","8535"
"8536.ton","8536"
"8537.ton","8537"
"8538.ton","8538"
"8539.ton","8539"
"8540.ton","8540"
"8541.ton","8541"
"8542.ton","8542"
"8543.ton","8543"
"8544.ton","8544"
"8545.ton","8545"
"8546.ton","8546"
"8547.ton","8547"
"8548.ton","8548"
"8549.ton","8549"
"8550.ton","8550"
"8551.ton","8551"
"8552.ton","8552"
"8553.ton","8553"
"8554.ton","8554"
"8555.ton","8555"
"8556.ton","8556"
"8557.ton","8557"
"8558.ton","8558"
"8559.ton","8559"
"8560.ton","8560"
"8561.ton","8561"
"8562.ton","8562"
"8563.ton","8563"
"8564.ton","8564"
"8565.ton","8565"
"8566.ton","8566"
"8567.ton","8567"
"8568.ton","8568"
"8569.ton","8569"
"8570.ton","8570"
"8571.ton","8571"
"8572.ton","8572"
"8573.ton","8573"
"8574.ton","8574"
"8575.ton","8575"
"8576.ton","8576"
"8577.ton","8577"
"8578.ton","8578"
"8579.ton","8579"
"8580.ton","8580"
"8581.ton","8581"
"8582.ton","8582"
"8583.ton","8583"
"8584.ton","8584"
"8585.ton","8585"
"8586.ton","8586"
"8587.ton","8587"
"8588.ton","8588"
"8589.ton","8589"
"8590.ton","8590"
"8591.ton","8591"
"8592.ton","8592"
"8593.ton","8593"
"8594.ton","8594"
"8595.ton","8595"
"8596.ton","8596"
"8597.ton","8597"
"8598.ton","8598"
"8599.ton","8599"
"8600.ton","8600"
"8601.ton","8601"
"8602.ton","8602"
"8603.ton","8603"
"8604.ton","8604"
"8605.ton","8605"
"8606.ton","8606"
"8607.ton","8607"
"8608.ton","8608"
"8609.ton","8609"
"8610.ton","8610"
"8611.ton","8611"
"8612.ton","8612"
"8613.ton","8613"
"8614.ton","8614"
"8615.ton","8615"
"8616.ton","8616"
"8617.ton","8617"
"8618.ton","8618"
"8619.ton","8619"
"8620.ton","8620"
"8621.ton","8621"
"8622.ton","8622"
"8623.ton","8623"
"8624.ton","8624"
"8625.ton","8625"
"8626.ton","8626"
"8627.ton","8627"
"8628.ton","8628"
"8629.ton","8629"
"8630.ton","8630"
"8631.ton","8631"
"8632.ton","8632"
"8633.ton","8633"
"8634.ton","8634"
"8635.ton","8635"
"8636.ton","8636"
"8637.ton","8637"
"8638.ton","8638"
"8639.ton","8639"
"8640.ton","8640"
"8641.ton","8641"
"8642.ton","8642"
"8643.ton","8643"
"8644.ton","8644"
"8645.ton","8645"
"8646.ton","8646"
"8647.ton","8647"
"8648.ton","8648"
"8649.ton","8649"
"8650.ton","8650"
"8651.ton","8651"
"8652.ton","8652"
"8653.ton","8653"
"8654.ton","8654"
"8655.ton","8655"
"8656.ton","8656"
"8657.ton","8657"
"8658.ton","8658"
"8659.ton","8659"
"8660.ton","8660"
"8661.ton","8661"
"8662.ton","8662"
"8663.ton","8663"
"8664.ton","8664"
"8665.ton","8665"
"8666.ton","8666"
"8667.ton","8667"
"8668.ton","8668"
"8669.ton","8669"
"8670.ton","8670"
"8671.ton","8671"
"8672.ton","8672"
"8673.ton","8673"
"8674.ton","8674"
"8675.ton","8675"
"8676.ton","8676"
"8677.ton","8677"
"8678.ton","8678"
"8679.ton","8679"
"8680.ton","8680"
"8681.ton","8681"
"8682.ton","8682"
"8683.ton","8683"
"8684.ton","8684"
"8685.ton","8685"
"8686.ton","8686"
"8687.ton","8687"
"8688.ton","8688"
"8689.ton","8689"
"8690.ton","8690"
"8691.ton","8691"
"8692.ton","8692"
"8693.ton","8693"
"8694.ton","8694"
"8695.ton","8695"
"8696.ton","8696"
"8697.ton","8697"
"8698.ton","8698"
"8699.ton","8699"
"8700.ton","8700"
"8701.ton","8701"
"8702.ton","8702"
"8703.ton","8703"
"8704.ton","8704"
"8705.ton","8705"
"8706.ton","8706"
"8707.ton","8707"
"8708.ton","8708"
"8709.ton","8709"
"8710.ton","8710"
"8711.ton","8711"
"8712.ton","8712"
"8713.ton","8713"
"8714.ton","8714"
"8715.ton","8715"
"8716.ton","8716"
"8717.ton","8717"
"8718.ton","8718"
"8719.ton","8719"
"8720.ton","8720"
"8721.ton","8721"
"8722.ton","8722"
"8723.ton","8723"
"8724.ton","8724"
"8725.ton","8725"
"8726.ton","8726"
"8727.ton","8727"
"8728.ton","8728"
"8729.ton","8729"
"8730.ton","8730"
"8731.ton","8731"
"8732.ton","8732"
"8733.ton","8733"
"8734.ton","8734"
"8735.ton","8735"
"8736.ton","8736"
"8737.ton","8737"
"8738.ton","8738"
"8739.ton","8739"
"8740.ton","8740"
"8741.ton","8741"
"8742.ton","8742"
"8743.ton","8743"
"8744.ton","8744"
"8745.ton","8745"
"8746.ton","8746"
"8747.ton","8747"
"8748.ton","8748"
"8749.ton","8749"
"8750.ton","8750"
"8751.ton","8751"
"8752.ton","8752"
"8753.ton","8753"
"8754.ton","8754"
"8755.ton","8755"
"8756.ton","8756"
"8757.ton","8757"
"8758.ton","8758"
"8759.ton","8759"
"8760.ton","8760"
"8761.ton","8761"
"8762.ton","8762"
"8763.ton","8763"
"8764.ton","8764"
"8765.ton","8765"
"8766.ton","8766"
"8767.ton","8767"
"8768.ton","8768"
"8769.ton","8769"
"8770.ton","8770"
